lat,long,time,Year,Month,Day,Hour,Minute,Second,CTD,Depth,Press,Salinity,Temperature,Oxygen,ChlF,Turbidity,FDOM,Density,OxygenSaturationConc,OxygenSaturation
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,2.85,12.9827709197998,8.69721837457926,5.93763224283854,349.884063720703,0.921500047047933,0.541983326276143,9.60483360290527,1006.83033660808,365.28767645685,95.7831556526746
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,3.05,13.2399206161499,8.70353427549141,5.91718546549479,349.778198242188,0.9156667192777,0.543116648991903,9.61983362833659,1006.83647079903,365.456359878574,95.7099770704236
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,3.25,13.4287233352661,8.70736469526765,5.90115356445312,350.026306152344,0.883666859876951,0.538399974505107,9.63391694088199,1006.84039256543,365.591743402847,95.7423991292517
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,3.65,13.8514070510864,8.72981633161086,5.87931315104167,351.022583007812,0.796000043551127,0.538816650708516,9.65033372243246,1006.85931691259,365.729879723069,95.9786450244664
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,3.85,14.0207233428955,8.7502953379265,5.90412394205729,351.535776774089,0.787166686294102,0.538149992624919,9.65333366394043,1006.87406927062,365.449139157167,96.1928047182799
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,3.95,14.1305112838745,8.77254239631131,5.94444783528646,351.871022542318,0.784500014223281,0.544949988524119,9.6651668548584,1006.88932155622,365.023262146615,96.3968763177032
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,4.05,14.2370119094849,8.79880270412817,5.99566650390625,352.367380777995,0.802166671988988,0.546483337879181,9.70916684468587,1006.90707994866,364.488850058626,96.6743922952152
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,4.45,14.5997886657715,8.8219438217939,6.05069986979167,352.493693033854,0.821083356936773,0.549974997838338,9.73758363723755,1006.92211255008,363.92965855108,96.8576439846217
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,4.85,14.9828300476074,8.85676939117041,6.07972208658854,354.366912841797,0.856416712204615,0.552391648292542,9.76408402125041,1006.94784119528,363.574821312188,97.4673965493103
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,5.15,15.2789745330811,8.8706698828906,6.05284627278646,355.588511149089,0.861333390076955,0.551266650358836,9.76300080617269,1006.96037613605,363.779831130531,97.7482753906434
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,5.45,15.5868196487427,8.89664718938613,5.969482421875,NaN,0.824416809932259,0.549766639868418,9.77691728438551,1006.98569888467,364.463150955441,NaN
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,5.65,15.8047714233398,8.90730995208551,5.94130452473958,356.065155029297,0.838833371798197,0.554383317629496,9.78166707356771,1006.99572244363,364.689603530113,97.6351263054024
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,5.85,16.0065689086914,8.92079908103188,5.91900634765625,NaN,0.857333424004105,0.555333316326141,9.78550020350723,1007.00762931197,364.855414247722,NaN
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,5.95,16.1657619476318,8.92969073882572,5.91671752929688,356.360666910807,0.856000087968695,0.556733330090841,9.77900027725804,1007.01476847557,364.852265135393,97.6725927077814
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,6.15,16.3556232452393,8.94152821773953,5.91988118489583,355.586680094401,0.866166772755173,0.555333316326141,9.80766709142634,1007.02391847587,364.791776276854,97.4766163107068
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,6.25,16.4730606079102,8.96759277936677,5.90610758463542,NaN,0.870666722456614,0.563516656557719,9.82700061798096,1007.0452490922,364.846580509188,NaN
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,6.45,16.6292343139648,9.02050422957745,5.83687337239583,355.638834635417,0.889749958770138,0.579866647720337,9.85225067042493,1007.09087837812,365.33271814806,97.3465602638101
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,6.65,16.8819770812988,9.08510365448062,5.76106770833333,NaN,0.897749955114386,0.582749982674917,9.85625069839938,1007.14604150059,365.848526316924,NaN
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,6.95,17.1398315429688,9.14196309225554,5.69724527994792,355.519271850586,0.950875011412631,0.573641657829285,9.84187552086107,1007.19439253332,366.277291436668,97.0628756306771
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,7.05,17.2872333526611,9.15982472385371,5.68077596028646,355.611216227214,0.986333294647933,0.57464998960495,9.82175062860701,1007.20937910014,366.379482234342,97.0608981863671
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,7.35,17.5411968231201,9.18040392320128,5.66688028971354,354.719055175781,0.995999936201176,0.582383314768473,9.81425061589135,1007.22636773939,366.450853165789,96.7985344040936
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,7.55,17.7441120147705,9.23380518509903,5.65611775716146,353.610137939453,1.02583327287237,0.592083315054576,9.75708388056013,1007.26907864233,366.404823705035,96.5080465818644
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,7.75,17.9059143066406,9.41060470142262,5.6556396484375,352.544860839844,1.09016668796539,0.5891166528066,9.71516704559326,1007.40857460679,365.93133450519,96.3418072181638
55.9216666666667,12.617,19-Apr-2026 12:59:42,2026,4,19,12,59,42.5,RBR,8.05,18.2912311553955,9.58116297217245,5.66138712565104,352.479339599609,1.15108342117926,0.57821665207545,9.68233394622803,1007.54279435641,365.418565091513,96.459067292144
